matchid,teamid,0_1,0_2,0_3,0_4,1_2,1_3,1_4,2_3,2_4,3_4,cs_00,cs_01,cs_02,cs_03,cs_04,cs_05,cs_06,cs_07,cs_08,cs_09,total_cs,gameDuration,win,total_death,total_kills,total_obj,delta_cs
NA1_3822588165,1,,,,,,,,,,,,,,,,,,,,,0,1725076,True,23,34,6,0
NA1_3822553222,0,,,,,,,,,,,,,,,,,,,,,0,2045997,True,27,32,6,0
NA1_3822553222,1,,,,,,,,,,,,,,,,,,,,,0,2045997,False,32,27,6,0
NA1_3822497490,0,,,,,,,,,,,,,,,,,,,,,0,2305967,False,44,27,6,0
NA1_3822497490,1,,,,,,,,,,,,,,,,,,,,,0,2305967,True,27,44,6,0
NA1_3821937534,0,,,,,,,,,,,,,,,,,,,,,0,1621299,True,58,76,6,0
NA1_3821937534,1,,,,,,,,,,,,,,,,,,,,,0,1621299,False,76,58,6,0
NA1_3821915055,0,,,,,,,,,,,,,,,,,,,,,0,1094468,False,34,30,6,0
NA1_3821915055,1,,,,,,,,,,,,,,,,,,,,,0,1094468,True,30,34,6,0
NA1_3821901766,0,,,,,,,,,,,,,,,,,,,,,0,1170451,True,48,52,6,0
NA1_3821901766,1,,,,,,,,,,,,,,,,,,,,,0,1170451,False,52,48,6,0
NA1_3821830146,0,,,,,,,,,,,,,,,,,,,,,0,1531110,False,27,13,6,0
NA1_3821830146,1,,,,,,,,,,,,,,,,,,,,,0,1531110,True,13,27,6,0
NA1_3821747033,0,,,,,,,,,,,,,,,,,,,,,0,870990,True,9,17,6,0
NA1_3821747033,1,,,,,,,,,,,,,,,,,,,,,0,870990,False,17,9,6,0
NA1_3821679146,0,,,,,,,,,,,,,,,,,,,,,0,1930520,False,33,26,6,0
NA1_3821679146,1,,,,,,,,,,,,,,,,,,,,,0,1930520,True,26,33,6,0
NA1_3821653701,0,,,,,,,,,,,,,,,,,,,,,0,1484633,False,29,16,6,0
NA1_3821653701,1,,,,,,,,,,,,,,,,,,,,,0,1484633,True,16,29,6,0
NA1_3821583141,0,,,,,,,,,,,,,,,,,,,,,0,2741624,False,60,51,6,0
NA1_3821583141,1,,,,,,,,,,,,,,,,,,,,,0,2741624,True,51,60,6,0
NA1_3821523420,0,,,,,,,,,,,,,,,,,,,,,0,2192851,False,32,20,6,0
NA1_3821523420,1,,,,,,,,,,,,,,,,,,,,,0,2192851,True,20,31,6,0
NA1_3821550211,0,,,,,,,,,,,,,,,,,,,,,0,195832,True,0,0,6,0
NA1_3821550211,1,,,,,,,,,,,,,,,,,,,,,0,195832,False,0,0,6,0
NA1_3821443384,0,,,,,,,,,,,,,,,,,,,,,0,2015048,False,70,39,6,0
NA1_3821443384,1,,,,,,,,,,,,,,,,,,,,,0,2015048,True,39,69,6,0
NA1_3820159246,0,,,,,,,,,,,,,,,,,,,,,0,1100698,False,21,5,6,0
NA1_3820159246,1,,,,,,,,,,,,,,,,,,,,,0,1100698,True,5,21,6,0
NA1_3820049565,0,,,,,,,,,,,,,,,,,,,,,0,1209422,True,3,11,6,0
NA1_3820049565,1,,,,,,,,,,,,,,,,,,,,,0,1209422,False,11,3,6,0
NA1_3820018778,0,,,,,,,,,,,,,,,,,,,,,0,2316969,False,53,40,6,0
NA1_3820018778,1,,,,,,,,,,,,,,,,,,,,,0,2316969,True,41,53,6,0
NA1_3819913295,0,,,,,,,,,,,,,,,,,,,,,0,939299,True,5,14,6,0
NA1_3819913295,1,,,,,,,,,,,,,,,,,,,,,0,939299,False,16,5,6,0
NA1_3819855754,0,,,,,,,,,,,,,,,,,,,,,0,1826600,False,29,22,6,0
NA1_3819855754,1,,,,,,,,,,,,,,,,,,,,,0,1826600,True,22,29,6,0
NA1_3819840666,0,,,,,,,,,,,,,,,,,,,,,0,1863141,False,45,20,6,0
NA1_3819840666,1,,,,,,,,,,,,,,,,,,,,,0,1863141,True,20,45,6,0
NA1_3819777650,0,,,,,,,,,,,,,,,,,,,,,0,954864,True,12,8,6,0
NA1_3819777650,1,,,,,,,,,,,,,,,,,,,,,0,954864,False,8,11,6,0
NA1_3819745368,0,,,,,,,,,,,,,,,,,,,,,0,1425360,True,11,23,6,0
NA1_3819745368,1,,,,,,,,,,,,,,,,,,,,,0,1425360,False,23,11,6,0
NA1_3819789819,0,,,,,,,,,,,,,,,,,,,,,0,1312952,False,23,8,6,0
NA1_3819789819,1,,,,,,,,,,,,,,,,,,,,,0,1312952,True,8,22,6,0
NA1_3819716252,0,,,,,,,,,,,,,,,,,,,,,0,1658375,False,26,19,6,0
NA1_3819716252,1,,,,,,,,,,,,,,,,,,,,,0,1658375,True,19,26,6,0
NA1_3819702489,0,,,,,,,,,,,,,,,,,,,,,0,1840941,True,25,33,6,0
NA1_3819702489,1,,,,,,,,,,,,,,,,,,,,,0,1840941,False,33,25,6,0
NA1_3818254239,0,,,,,,,,,,,,,,,,,,,,,0,1390306,False,16,9,6,0
NA1_3818254239,1,,,,,,,,,,,,,,,,,,,,,0,1390306,True,9,16,6,0
NA1_3817577134,0,,,,,,,,,,,,,,,,,,,,,0,1038971,True,7,23,6,0
NA1_3817577134,1,,,,,,,,,,,,,,,,,,,,,0,1038971,False,24,7,6,0
NA1_3817600775,0,,,,,,,,,,,,,,,,,,,,,0,1142032,False,12,5,6,0
NA1_3817600775,1,,,,,,,,,,,,,,,,,,,,,0,1142032,True,5,12,6,0
NA1_3817541490,0,,,,,,,,,,,,,,,,,,,,,0,1768715,True,17,23,6,0
NA1_3817541490,1,,,,,,,,,,,,,,,,,,,,,0,1768715,False,23,17,6,0
NA1_3817443552,0,,,,,,,,,,,,,,,,,,,,,0,2229601,True,22,32,6,0
NA1_3817443552,1,,,,,,,,,,,,,,,,,,,,,0,2229601,False,32,22,6,0
NA1_3817378280,0,,,,,,,,,,,,,,,,,,,,,0,1242549,True,11,27,6,0
NA1_3817378280,1,,,,,,,,,,,,,,,,,,,,,0,1242549,False,27,11,6,0
NA1_3817363172,0,,,,,,,,,,,,,,,,,,,,,0,1336221,False,27,9,6,0
NA1_3817363172,1,,,,,,,,,,,,,,,,,,,,,0,1336221,True,9,27,6,0
NA1_3817163810,0,,,,,,,,,,,,,,,,,,,,,0,2061471,False,49,24,6,0
NA1_3817163810,1,,,,,,,,,,,,,,,,,,,,,0,2061471,True,24,49,6,0
NA1_3817088771,0,,,,,,,,,,,,,,,,,,,,,0,1700865,True,14,30,6,0
NA1_3817088771,1,,,,,,,,,,,,,,,,,,,,,0,1700865,False,30,13,6,0
NA1_3817084839,0,,,,,,,,,,,,,,,,,,,,,0,1655789,False,34,16,6,0
NA1_3817084839,1,,,,,,,,,,,,,,,,,,,,,0,1655789,True,16,34,6,0
NA1_3815302486,0,,,,,,,,,,,,,,,,,,,,,0,2162790,True,41,50,6,0
NA1_3815302486,1,,,,,,,,,,,,,,,,,,,,,0,2162790,False,50,41,6,0
NA1_3815209209,0,,,,,,,,,,,,,,,,,,,,,0,1836449,True,16,36,6,0
NA1_3815209209,1,,,,,,,,,,,,,,,,,,,,,0,1836449,False,36,14,6,0
NA1_3815213936,0,,,,,,,,,,,,,,,,,,,,,0,1873285,False,33,21,6,0
NA1_3815213936,1,,,,,,,,,,,,,,,,,,,,,0,1873285,True,21,33,6,0
NA1_3815158409,0,,,,,,,,,,,,,,,,,,,,,0,1867802,True,22,33,6,0
NA1_3815158409,1,,,,,,,,,,,,,,,,,,,,,0,1867802,False,33,22,6,0
NA1_3815160089,0,,,,,,,,,,,,,,,,,,,,,0,2677960,False,68,64,6,0
NA1_3815160089,1,,,,,,,,,,,,,,,,,,,,,0,2677960,True,64,68,6,0
NA1_3813920197,0,,,,,,,,,,,,,,,,,,,,,0,1522644,True,9,24,6,0
NA1_3813920197,1,,,,,,,,,,,,,,,,,,,,,0,1522644,False,24,9,6,0
NA1_3813838086,0,,,,,,,,,,,,,,,,,,,,,0,1636671,False,34,7,6,0
NA1_3813838086,1,,,,,,,,,,,,,,,,,,,,,0,1636671,True,7,32,6,0
NA1_3813814951,0,,,,,,,,,,,,,,,,,,,,,0,2201309,False,37,27,6,0
NA1_3813814951,1,,,,,,,,,,,,,,,,,,,,,0,2201309,True,27,37,6,0
NA1_3813793709,0,,,,,,,,,,,,,,,,,,,,,0,930014,False,18,7,6,0
NA1_3813793709,1,,,,,,,,,,,,,,,,,,,,,0,930014,True,7,18,6,0
NA1_3813779566,0,,,,,,,,,,,,,,,,,,,,,0,1243608,True,14,28,6,0
NA1_3813779566,1,,,,,,,,,,,,,,,,,,,,,0,1243608,False,28,14,6,0
NA1_3813736577,0,,,,,,,,,,,,,,,,,,,,,0,1524133,True,14,23,6,0
NA1_3813736577,1,,,,,,,,,,,,,,,,,,,,,0,1524133,False,23,13,6,0
NA1_3813761776,0,,,,,,,,,,,,,,,,,,,,,0,1390675,False,32,14,6,0
NA1_3813761776,1,,,,,,,,,,,,,,,,,,,,,0,1390675,True,14,32,6,0
NA1_3813718419,0,,,,,,,,,,,,,,,,,,,,,0,915288,True,2,11,6,0
NA1_3813718419,1,,,,,,,,,,,,,,,,,,,,,0,915288,False,12,2,6,0
NA1_3813690748,0,,,,,,,,,,,,,,,,,,,,,0,2236783,False,49,43,6,0
NA1_3813690748,1,,,,,,,,,,,,,,,,,,,,,0,2236783,True,43,49,6,0
NA1_3813612026,0,,,,,,,,,,,,,,,,,,,,,0,2317899,True,26,43,6,0
NA1_3813612026,1,,,,,,,,,,,,,,,,,,,,,0,2317899,False,44,26,6,0
NA1_3813433691,0,,,,,,,,,,,,,,,,,,,,,0,2201386,False,35,38,6,0
NA1_3813433691,1,,,,,,,,,,,,,,,,,,,,,0,2201386,True,38,34,6,0
NA1_3813328509,0,,,,,,,,,,,,,,,,,,,,,0,1542086,False,29,18,6,0
NA1_3813328509,1,,,,,,,,,,,,,,,,,,,,,0,1542086,True,18,28,6,0
NA1_3813295773,0,,,,,,,,,,,,,,,,,,,,,0,1452501,False,34,15,6,0
NA1_3813295773,1,,,,,,,,,,,,,,,,,,,,,0,1452501,True,15,33,6,0
NA1_3813139600,0,,,,,,,,,,,,,,,,,,,,,0,1643352,False,34,23,6,0
NA1_3813139600,1,,,,,,,,,,,,,,,,,,,,,0,1643352,True,23,34,6,0
NA1_3813116801,0,,,,,,,,,,,,,,,,,,,,,0,959255,True,10,14,6,0
NA1_3813116801,1,,,,,,,,,,,,,,,,,,,,,0,959255,False,14,10,6,0
NA1_3813151721,0,,,,,,,,,,,,,,,,,,,,,0,1787505,False,26,32,6,0
NA1_3813151721,1,,,,,,,,,,,,,,,,,,,,,0,1787505,True,33,26,6,0
NA1_3813068862,0,,,,,,,,,,,,,,,,,,,,,0,1297287,False,13,14,6,0
NA1_3813068862,1,,,,,,,,,,,,,,,,,,,,,0,1297287,True,14,13,6,0
NA1_3811802531,0,,,,,,,,,,,,,,,,,,,,,0,2112853,True,27,30,6,0
NA1_3811802531,1,,,,,,,,,,,,,,,,,,,,,0,2112853,False,30,27,6,0
NA1_3811708376,0,,,,,,,,,,,,,,,,,,,,,0,1766764,False,30,16,6,0
NA1_3811708376,1,,,,,,,,,,,,,,,,,,,,,0,1766764,True,16,30,6,0
NA1_3811744045,0,,,,,,,,,,,,,,,,,,,,,0,1405904,True,9,22,6,0
NA1_3811744045,1,,,,,,,,,,,,,,,,,,,,,0,1405904,False,22,9,6,0
NA1_3810954838,0,,,,,,,,,,,,,,,,,,,,,0,1165622,False,17,12,6,0
NA1_3810954838,1,,,,,,,,,,,,,,,,,,,,,0,1165622,True,12,17,6,0
NA1_3810878254,0,,,,,,,,,,,,,,,,,,,,,0,1777644,False,30,13,6,0
NA1_3810878254,1,,,,,,,,,,,,,,,,,,,,,0,1777644,True,13,30,6,0
NA1_3810903152,0,,,,,,,,,,,,,,,,,,,,,0,1337608,False,18,5,6,0
NA1_3810903152,1,,,,,,,,,,,,,,,,,,,,,0,1337608,True,5,18,6,0
NA1_3810808348,0,,,,,,,,,,,,,,,,,,,,,0,1374313,False,22,12,6,0
NA1_3810808348,1,,,,,,,,,,,,,,,,,,,,,0,1374313,True,12,22,6,0
NA1_3810783939,0,,,,,,,,,,,,,,,,,,,,,0,1360608,True,12,30,6,0
NA1_3810783939,1,,,,,,,,,,,,,,,,,,,,,0,1360608,False,30,11,6,0
NA1_3810767186,0,,,,,,,,,,,,,,,,,,,,,0,1958837,False,50,22,6,0
NA1_3810767186,1,,,,,,,,,,,,,,,,,,,,,0,1958837,True,22,50,6,0
NA1_3810712335,0,,,,,,,,,,,,,,,,,,,,,0,1724666,False,44,28,6,0
NA1_3810712335,1,,,,,,,,,,,,,,,,,,,,,0,1724666,True,28,44,6,0
NA1_3810657480,0,,,,,,,,,,,,,,,,,,,,,0,1612807,True,14,33,6,0
NA1_3810657480,1,,,,,,,,,,,,,,,,,,,,,0,1612807,False,33,14,6,0
NA1_3810674071,0,,,,,,,,,,,,,,,,,,,,,0,1226774,False,39,5,6,0
NA1_3810674071,1,,,,,,,,,,,,,,,,,,,,,0,1226774,True,5,36,6,0
NA1_3809832141,0,,,,,,,,,,,,,,,,,,,,,0,1302194,False,23,6,6,0
NA1_3809832141,1,,,,,,,,,,,,,,,,,,,,,0,1302194,True,6,23,6,0
NA1_3809788630,0,,,,,,,,,,,,,,,,,,,,,0,930826,True,6,16,6,0
NA1_3809788630,1,,,,,,,,,,,,,,,,,,,,,0,930826,False,17,6,6,0
NA1_3809744058,0,,,,,,,,,,,,,,,,,,,,,0,1339182,True,19,31,6,0
NA1_3809744058,1,,,,,,,,,,,,,,,,,,,,,0,1339182,False,31,19,6,0
NA1_3808348350,0,,,,,,,,,,,,,,,,,,,,,0,1935596,True,38,39,6,0
NA1_3808348350,1,,,,,,,,,,,,,,,,,,,,,0,1935596,False,39,37,6,0
NA1_3808331319,0,,,,,,,,,,,,,,,,,,,,,0,2186934,True,37,42,6,0
NA1_3808331319,1,,,,,,,,,,,,,,,,,,,,,0,2186934,False,42,37,6,0
NA1_3808125035,0,,,,,,,,,,,,,,,,,,,,,0,2259439,True,36,46,6,0
NA1_3808125035,1,,,,,,,,,,,,,,,,,,,,,0,2259439,False,46,36,6,0
NA1_3808120668,0,,,,,,,,,,,,,,,,,,,,,0,1588398,True,34,49,6,0
NA1_3808120668,1,,,,,,,,,,,,,,,,,,,,,0,1588398,False,49,34,6,0
NA1_3807936111,0,,,,,,,,,,,,,,,,,,,,,0,1897586,False,48,34,6,0
NA1_3807936111,1,,,,,,,,,,,,,,,,,,,,,0,1897586,True,34,48,6,0
NA1_3807961944,0,,,,,,,,,,,,,,,,,,,,,0,1821915,False,40,25,6,0
NA1_3807961944,1,,,,,,,,,,,,,,,,,,,,,0,1821915,True,25,39,6,0
NA1_3807799065,0,,,,,,,,,,,,,,,,,,,,,0,1246469,True,5,25,6,0
NA1_3807799065,1,,,,,,,,,,,,,,,,,,,,,0,1246469,False,26,5,6,0
NA1_3807776119,0,,,,,,,,,,,,,,,,,,,,,0,1554173,True,22,28,6,0
NA1_3807776119,1,,,,,,,,,,,,,,,,,,,,,0,1554173,False,29,22,6,0
NA1_3807366064,0,,,,,,,,,,,,,,,,,,,,,0,1795629,True,26,37,6,0
NA1_3807366064,1,,,,,,,,,,,,,,,,,,,,,0,1795629,False,37,26,6,0
NA1_3807339684,0,,,,,,,,,,,,,,,,,,,,,0,2362527,False,43,19,6,0
NA1_3807339684,1,,,,,,,,,,,,,,,,,,,,,0,2362527,True,19,43,6,0
NA1_3807280781,0,,,,,,,,,,,,,,,,,,,,,0,2746965,True,45,54,6,0
NA1_3807280781,1,,,,,,,,,,,,,,,,,,,,,0,2746965,False,54,45,6,0
NA1_3807235878,0,,,,,,,,,,,,,,,,,,,,,0,1345261,False,37,7,6,0
NA1_3807235878,1,,,,,,,,,,,,,,,,,,,,,0,1345261,True,7,37,6,0
NA1_3807261028,0,,,,,,,,,,,,,,,,,,,,,0,1239187,False,27,7,6,0
NA1_3807261028,1,,,,,,,,,,,,,,,,,,,,,0,1239187,True,7,27,6,0
NA1_3807172090,0,,,,,,,,,,,,,,,,,,,,,0,2483279,False,54,40,6,0
NA1_3807172090,1,,,,,,,,,,,,,,,,,,,,,0,2483279,True,40,54,6,0
NA1_3803690803,0,,,,,,,,,,,,,,,,,,,,,0,2349177,False,40,48,6,0
NA1_3803690803,1,,,,,,,,,,,,,,,,,,,,,0,2349177,True,50,40,6,0
NA1_3803556614,0,,,,,,,,,,,,,,,,,,,,,0,1624923,False,49,24,6,0
NA1_3803556614,1,,,,,,,,,,,,,,,,,,,,,0,1624923,True,25,49,6,0
NA1_3803553065,0,,,,,,,,,,,,,,,,,,,,,0,944944,True,3,16,6,0
NA1_3803553065,1,,,,,,,,,,,,,,,,,,,,,0,944944,False,16,3,6,0
NA1_3803327904,0,,,,,,,,,,,,,,,,,,,,,0,1212343,False,22,8,6,0
NA1_3803327904,1,,,,,,,,,,,,,,,,,,,,,0,1212343,True,8,22,6,0
NA1_3803369921,0,,,,,,,,,,,,,,,,,,,,,0,2044184,False,37,37,6,0
NA1_3803369921,1,,,,,,,,,,,,,,,,,,,,,0,2044184,True,37,37,6,0
NA1_3803097869,0,,,,,,,,,,,,,,,,,,,,,0,1161943,False,54,32,6,0
NA1_3803097869,1,,,,,,,,,,,,,,,,,,,,,0,1161943,True,32,54,6,0
NA1_3803100901,0,,,,,,,,,,,,,,,,,,,,,0,1748354,False,33,17,6,0
NA1_3803100901,1,,,,,,,,,,,,,,,,,,,,,0,1748354,True,17,33,6,0
NA1_3802963961,0,,,,,,,,,,,,,,,,,,,,,0,1508502,False,30,11,6,0
NA1_3802963961,1,,,,,,,,,,,,,,,,,,,,,0,1508502,True,11,30,6,0
NA1_3802887645,0,,,,,,,,,,,,,,,,,,,,,0,1744601,False,35,18,6,0
NA1_3802887645,1,,,,,,,,,,,,,,,,,,,,,0,1744601,True,18,35,6,0
NA1_3802900181,0,,,,,,,,,,,,,,,,,,,,,0,2354183,True,41,34,6,0
NA1_3802900181,1,,,,,,,,,,,,,,,,,,,,,0,2354183,False,34,41,6,0
NA1_3802050216,0,,,,,,,,,,,,,,,,,,,,,0,2063247,False,50,22,6,0
NA1_3802050216,1,,,,,,,,,,,,,,,,,,,,,0,2063247,True,22,50,6,0
NA1_3801968168,0,,,,,,,,,,,,,,,,,,,,,0,201600,True,0,0,6,0
NA1_3801968168,1,,,,,,,,,,,,,,,,,,,,,0,201600,False,0,0,6,0
NA1_3801705307,0,,,,,,,,,,,,,,,,,,,,,0,1658812,True,19,30,6,0
NA1_3801705307,1,,,,,,,,,,,,,,,,,,,,,0,1658812,False,30,19,6,0
NA1_3801711328,0,,,,,,,,,,,,,,,,,,,,,0,1591199,False,39,9,6,0
NA1_3801711328,1,,,,,,,,,,,,,,,,,,,,,0,1591199,True,9,39,6,0
NA1_3801667110,0,,,,,,,,,,,,,,,,,,,,,0,1537941,False,29,8,6,0
NA1_3801667110,1,,,,,,,,,,,,,,,,,,,,,0,1537941,True,8,29,6,0
NA1_3801663580,0,,,,,,,,,,,,,,,,,,,,,0,1496497,True,15,29,6,0
NA1_3801663580,1,,,,,,,,,,,,,,,,,,,,,0,1496497,False,29,15,6,0
NA1_3801558916,0,,,,,,,,,,,,,,,,,,,,,0,1759156,True,23,40,6,0
NA1_3801558916,1,,,,,,,,,,,,,,,,,,,,,0,1759156,False,40,23,6,0
NA1_3801563551,0,,,,,,,,,,,,,,,,,,,,,0,2642962,True,63,77,6,0
NA1_3801563551,1,,,,,,,,,,,,,,,,,,,,,0,2642962,False,77,62,6,0
NA1_3800931580,0,,,,,,,,,,,,,,,,,,,,,0,2709905,False,40,34,6,0
NA1_3800931580,1,,,,,,,,,,,,,,,,,,,,,0,2709905,True,34,40,6,0
NA1_3800878145,0,,,,,,,,,,,,,,,,,,,,,0,1645443,False,33,24,6,0
NA1_3800878145,1,,,,,,,,,,,,,,,,,,,,,0,1645443,True,24,33,6,0
NA1_3800882860,0,,,,,,,,,,,,,,,,,,,,,0,2229613,False,41,26,6,0
NA1_3800882860,1,,,,,,,,,,,,,,,,,,,,,0,2229613,True,26,41,6,0
NA1_3800827126,0,,,,,,,,,,,,,,,,,,,,,0,2077004,True,29,47,6,0
NA1_3800827126,1,,,,,,,,,,,,,,,,,,,,,0,2077004,False,47,29,6,0
NA1_3800787769,0,,,,,,,,,,,,,,,,,,,,,0,1692551,False,39,18,6,0
NA1_3800787769,1,,,,,,,,,,,,,,,,,,,,,0,1692551,True,18,38,6,0
NA1_3800714784,0,,,,,,,,,,,,,,,,,,,,,0,1698837,False,29,17,6,0
NA1_3800714784,1,,,,,,,,,,,,,,,,,,,,,0,1698837,True,17,28,6,0
NA1_3800661222,0,,,,,,,,,,,,,,,,,,,,,0,1241318,False,17,4,6,0
NA1_3800661222,1,,,,,,,,,,,,,,,,,,,,,0,1241318,True,6,17,6,0
NA1_3800624896,0,,,,,,,,,,,,,,,,,,,,,0,1203724,False,18,13,6,0
NA1_3800624896,1,,,,,,,,,,,,,,,,,,,,,0,1203724,True,13,18,6,0
NA1_3800359759,0,,,,,,,,,,,,,,,,,,,,,0,2553814,False,42,40,6,0
NA1_3800359759,1,,,,,,,,,,,,,,,,,,,,,0,2553814,True,40,42,6,0
NA1_3799301850,0,,,,,,,,,,,,,,,,,,,,,0,1809250,False,35,23,6,0
NA1_3799301850,1,,,,,,,,,,,,,,,,,,,,,0,1809250,True,23,34,6,0
NA1_3799255017,0,,,,,,,,,,,,,,,,,,,,,0,1398918,False,23,17,6,0
NA1_3799255017,1,,,,,,,,,,,,,,,,,,,,,0,1398918,True,18,23,6,0
NA1_3799125569,0,,,,,,,,,,,,,,,,,,,,,0,2798212,False,57,39,6,0
NA1_3799125569,1,,,,,,,,,,,,,,,,,,,,,0,2798212,True,39,57,6,0
NA1_3799096948,0,,,,,,,,,,,,,,,,,,,,,0,2049790,False,41,22,6,0
NA1_3799096948,1,,,,,,,,,,,,,,,,,,,,,0,2049790,True,22,41,6,0
NA1_3799072808,0,,,,,,,,,,,,,,,,,,,,,0,1155760,True,14,25,6,0
NA1_3799072808,1,,,,,,,,,,,,,,,,,,,,,0,1155760,False,26,14,6,0
NA1_3798913077,0,,,,,,,,,,,,,,,,,,,,,0,1711197,True,12,26,6,0
NA1_3798913077,1,,,,,,,,,,,,,,,,,,,,,0,1711197,False,26,12,6,0
NA1_3798857889,0,,,,,,,,,,,,,,,,,,,,,0,2062178,False,44,42,6,0
NA1_3798857889,1,,,,,,,,,,,,,,,,,,,,,0,2062178,True,42,44,6,0
NA1_3798894692,0,,,,,,,,,,,,,,,,,,,,,0,939466,True,5,10,6,0
NA1_3798894692,1,,,,,,,,,,,,,,,,,,,,,0,939466,False,10,5,6,0
NA1_3797913500,0,,,,,,,,,,,,,,,,,,,,,0,2467788,True,28,49,6,0
NA1_3797913500,1,,,,,,,,,,,,,,,,,,,,,0,2467788,False,49,28,6,0
NA1_3797798529,0,,,,,,,,,,,,,,,,,,,,,0,2257936,False,55,40,6,0
NA1_3797798529,1,,,,,,,,,,,,,,,,,,,,,0,2257936,True,40,55,6,0
NA1_3797791642,0,,,,,,,,,,,,,,,,,,,,,0,2450457,False,47,48,6,0
NA1_3797791642,1,,,,,,,,,,,,,,,,,,,,,0,2450457,True,49,47,6,0
NA1_3797764773,0,,,,,,,,,,,,,,,,,,,,,0,2094785,False,35,28,6,0
NA1_3797764773,1,,,,,,,,,,,,,,,,,,,,,0,2094785,True,28,35,6,0
NA1_3797731958,0,,,,,,,,,,,,,,,,,,,,,0,964301,True,7,25,6,0
NA1_3797731958,1,,,,,,,,,,,,,,,,,,,,,0,964301,False,25,7,6,0
NA1_3797678339,0,,,,,,,,,,,,,,,,,,,,,0,1198977,True,14,29,6,0
NA1_3797678339,1,,,,,,,,,,,,,,,,,,,,,0,1198977,False,30,14,6,0
NA1_3797656031,0,,,,,,,,,,,,,,,,,,,,,0,941850,True,0,15,6,0
NA1_3797656031,1,,,,,,,,,,,,,,,,,,,,,0,941850,False,15,0,6,0
NA1_3797700880,0,,,,,,,,,,,,,,,,,,,,,0,1365721,False,40,15,6,0
NA1_3797700880,1,,,,,,,,,,,,,,,,,,,,,0,1365721,True,15,40,6,0
NA1_3797578044,0,,,,,,,,,,,,,,,,,,,,,0,1850375,True,24,22,6,0
NA1_3797578044,1,,,,,,,,,,,,,,,,,,,,,0,1850375,False,22,24,6,0
NA1_3797070218,0,,,,,,,,,,,,,,,,,,,,,0,1512445,False,26,10,6,0
NA1_3797070218,1,,,,,,,,,,,,,,,,,,,,,0,1512445,True,10,26,6,0
NA1_3796993521,0,,,,,,,,,,,,,,,,,,,,,0,2600009,True,42,47,6,0
NA1_3796993521,1,,,,,,,,,,,,,,,,,,,,,0,2600009,False,47,42,6,0
NA1_3796691542,0,,,,,,,,,,,,,,,,,,,,,0,1711718,False,36,28,6,0
NA1_3796691542,1,,,,,,,,,,,,,,,,,,,,,0,1711718,True,29,36,6,0
NA1_3796626231,0,,,,,,,,,,,,,,,,,,,,,0,1154323,False,20,5,6,0
NA1_3796626231,1,,,,,,,,,,,,,,,,,,,,,0,1154323,True,5,20,6,0
NA1_3796621159,0,,,,,,,,,,,,,,,,,,,,,0,1229618,False,28,13,6,0
NA1_3796621159,1,,,,,,,,,,,,,,,,,,,,,0,1229618,True,13,28,6,0
NA1_3796445754,0,,,,,,,,,,,,,,,,,,,,,0,2262603,False,43,30,6,0
NA1_3796445754,1,,,,,,,,,,,,,,,,,,,,,0,2262603,True,30,43,6,0
NA1_3796348944,0,,,,,,,,,,,,,,,,,,,,,0,2283435,False,46,54,6,0
NA1_3796348944,1,,,,,,,,,,,,,,,,,,,,,0,2283435,True,54,46,6,0
NA1_3796345815,0,,,,,,,,,,,,,,,,,,,,,0,1026325,False,44,40,6,0
NA1_3796345815,1,,,,,,,,,,,,,,,,,,,,,0,1026325,True,40,44,6,0
NA1_3796341099,0,,,,,,,,,,,,,,,,,,,,,0,1700809,False,26,17,6,0
NA1_3796341099,1,,,,,,,,,,,,,,,,,,,,,0,1700809,True,17,26,6,0
NA1_3796265093,0,,,,,,,,,,,,,,,,,,,,,0,2295507,False,49,37,6,0
NA1_3796265093,1,,,,,,,,,,,,,,,,,,,,,0,2295507,True,37,49,6,0
NA1_3796229609,0,,,,,,,,,,,,,,,,,,,,,0,1932159,True,15,45,6,0
NA1_3796229609,1,,,,,,,,,,,,,,,,,,,,,0,1932159,False,45,15,6,0
NA1_3796185571,0,,,,,,,,,,,,,,,,,,,,,0,1721045,True,16,32,6,0
NA1_3796185571,1,,,,,,,,,,,,,,,,,,,,,0,1721045,False,32,15,6,0
NA1_3796158770,0,,,,,,,,,,,,,,,,,,,,,0,828041,True,19,41,6,0
NA1_3796158770,1,,,,,,,,,,,,,,,,,,,,,0,828041,False,41,19,6,0
NA1_3796144481,0,,,,,,,,,,,,,,,,,,,,,0,1204366,False,26,6,6,0
NA1_3796144481,1,,,,,,,,,,,,,,,,,,,,,0,1204366,True,7,26,6,0
NA1_3796122549,0,,,,,,,,,,,,,,,,,,,,,0,985234,False,19,7,6,0
NA1_3796122549,1,,,,,,,,,,,,,,,,,,,,,0,985234,True,7,19,6,0
NA1_3796038493,0,,,,,,,,,,,,,,,,,,,,,0,1921622,False,52,37,6,0
NA1_3796038493,1,,,,,,,,,,,,,,,,,,,,,0,1921622,True,37,52,6,0
NA1_3796064818,0,,,,,,,,,,,,,,,,,,,,,0,1443573,True,13,37,6,0
NA1_3796064818,1,,,,,,,,,,,,,,,,,,,,,0,1443573,False,37,13,6,0
NA1_3795343584,0,,,,,,,,,,,,,,,,,,,,,0,1712255,False,34,22,6,0
NA1_3795343584,1,,,,,,,,,,,,,,,,,,,,,0,1712255,True,22,34,6,0
